Name,lon,lat
aoi_29,2.1689508,41.4027168
aoi_29,2.1688221,41.4025719
aoi_29,2.1693371,41.40225
aoi_29,2.1697233,41.4017832
aoi_29,2.1700881,41.401735
aoi_29,2.1705601,41.4015418
aoi_29,2.1708176,41.4012521
aoi_29,2.1718261,41.4019442
aoi_29,2.1724484,41.4016384
aoi_29,2.1728776,41.4015579
aoi_29,2.173414,41.4011394
aoi_29,2.1739075,41.4013487
aoi_29,2.174165,41.4015579
aoi_29,2.1745727,41.4012199
aoi_29,2.1750019,41.4014774
aoi_29,2.1752808,41.4012038
aoi_29,2.1760533,41.4016706
aoi_29,2.1769116,41.4021212
aoi_29,2.1782205,41.4032157
aoi_29,2.1785424,41.403103
aoi_29,2.1787999,41.403441
aoi_29,2.1782849,41.4038112
aoi_29,2.1783922,41.4040365
aoi_29,2.1780274,41.4043101
aoi_29,2.1776626,41.4040687
aoi_29,2.1772764,41.4037629
aoi_29,2.1767399,41.4034732
aoi_29,2.176461,41.4033605
aoi_29,2.1760748,41.4037951
aoi_29,2.1763752,41.4040043
aoi_29,2.1765683,41.4038434
aoi_29,2.178478,41.4052597
aoi_29,2.1781776,41.4055333
aoi_29,2.1782849,41.4057908
aoi_29,2.1775124,41.4060483
aoi_29,2.1782205,41.4066277
aoi_29,2.1783278,41.4069496
aoi_29,2.1778557,41.4075129
aoi_29,2.1772335,41.4070622
aoi_29,2.1770833,41.4071427
aoi_29,2.1765897,41.4067565
aoi_29,2.1763108,41.407014
aoi_29,2.1765039,41.4071266
aoi_29,2.1765039,41.4072715
aoi_29,2.1773622,41.4077865
aoi_29,2.1770833,41.4082049
aoi_29,2.1767399,41.4084946
aoi_29,2.1764395,41.4086877
aoi_29,2.1755383,41.4091222
aoi_29,2.1751521,41.4089935
aoi_29,2.1743796,41.4084141
aoi_29,2.1732423,41.4091544
aoi_30,2.1712682,41.4068772
aoi_30,2.1708391,41.4066036
aoi_30,2.171118,41.4063622
aoi_30,2.1715686,41.4065553
aoi_30,2.1712682,41.4068772
aoi_31,2.1811388,41.4072634
aoi_31,2.1803878,41.4065553
aoi_31,2.1807096,41.4063622
aoi_31,2.1804521,41.4060725
aoi_31,2.1809886,41.4058954
aoi_31,2.1806023,41.4056218
aoi_31,2.1809886,41.4052838
aoi_31,2.1814606,41.4056379
aoi_31,2.1817396,41.4059598
aoi_31,2.1825121,41.4056218
aoi_31,2.1829627,41.4059276
aoi_31,2.1833275,41.4055253
aoi_31,2.1838854,41.4058471
aoi_31,2.1840356,41.405654
aoi_31,2.1844647,41.4060403
aoi_31,2.1825979,41.4070864
aoi_31,2.1822331,41.40736
aoi_31,2.181761,41.4071025
aoi_31,2.1811388,41.4072634
aoi_32,2.1879997,41.4093055
aoi_32,2.1876349,41.4089997
aoi_32,2.1876135,41.408871
aoi_32,2.1872701,41.4087422
aoi_32,2.1870556,41.4086456
aoi_32,2.1870341,41.4078732
aoi_32,2.1877208,41.4077766
aoi_32,2.1872272,41.4069075
aoi_32,2.1891584,41.4061672
aoi_32,2.1890511,41.4056522
aoi_32,2.1893086,41.4055073
aoi_32,2.1912613,41.4068914
aoi_32,2.1907463,41.4073421
aoi_32,2.1895017,41.4065052
aoi_32,2.1892013,41.4065696
aoi_32,2.1897163,41.4082916
aoi_32,2.1894588,41.4083881
aoi_32,2.1895876,41.40871
aoi_32,2.1891155,41.4088388
aoi_32,2.189373,41.4093216
aoi_32,2.1884289,41.4095308
aoi_32,2.1879997,41.4093055
aoi_33,2.1917548,41.4067627
aoi_33,2.189373,41.4050728
aoi_33,2.1900811,41.4045417
aoi_33,2.1895447,41.4042842
aoi_33,2.1909394,41.4033829
aoi_33,2.1899953,41.4027873
aoi_33,2.1908107,41.4021596
aoi_33,2.1912827,41.4022884
aoi_33,2.192141,41.4028678
aoi_33,2.1922698,41.4033185
aoi_33,2.1919694,41.4034955
aoi_33,2.1921625,41.4037852
aoi_33,2.1917763,41.4040266
aoi_33,2.1925487,41.4042842
aoi_33,2.1930637,41.4038174
aoi_33,2.1933427,41.403914
aoi_33,2.1937504,41.4037208
aoi_33,2.1945658,41.4044773
aoi_33,2.1941151,41.4047187
aoi_33,2.194952,41.4053142
aoi_33,2.1949949,41.4055878
aoi_33,2.194437,41.4059419
aoi_33,2.1938147,41.4054752
aoi_33,2.1933427,41.4057648
aoi_33,2.1937933,41.4062155
aoi_33,2.1941151,41.4060384
aoi_33,2.1943726,41.4062477
aoi_33,2.193686,41.4066661
aoi_33,2.1930423,41.4060706
aoi_33,2.192656,41.406296
aoi_33,2.1924414,41.4061672
aoi_33,2.1917548,41.4067627
aoi_34,2.1987929,41.4048314
aoi_34,2.1975055,41.4033507
aoi_34,2.1989217,41.4021918
aoi_34,2.2000375,41.4013549
aoi_34,2.2006383,41.4007754
aoi_34,2.2011533,41.4003892
aoi_34,2.2016039,41.400196
aoi_34,2.2022261,41.3994556
aoi_34,2.2026553,41.3995683
aoi_34,2.2033634,41.3989888
aoi_34,2.2029557,41.3983128
aoi_34,2.2031703,41.398184
aoi_34,2.2037282,41.3984416
aoi_34,2.2050586,41.3975724
aoi_34,2.2057023,41.3982645
aoi_34,2.2047367,41.3990371
aoi_34,2.20508,41.3992947
aoi_34,2.2042861,41.3997131
aoi_34,2.2039857,41.3994556
aoi_34,2.2040071,41.3997292
aoi_34,2.2037711,41.3998741
aoi_34,2.2042002,41.4001316
aoi_34,2.2051015,41.3996488
aoi_34,2.2056594,41.4000994
aoi_34,2.2052302,41.4003409
aoi_34,2.2057023,41.4009042
aoi_34,2.205316,41.4011617
aoi_34,2.2055306,41.401371
aoi_34,2.2041788,41.4024011
aoi_34,2.2044577,41.4026425
aoi_34,2.2054233,41.4019504
aoi_34,2.205831,41.4020631
aoi_34,2.2061744,41.4022562
aoi_34,2.2046723,41.4028839
aoi_34,2.2047152,41.4030932
aoi_34,2.2043505,41.4032702
aoi_34,2.2040286,41.4030932
aoi_34,2.2036638,41.4032863
aoi_34,2.2037711,41.4035116
aoi_34,2.20405,41.4034955
aoi_34,2.2043075,41.4037369
aoi_34,2.2036638,41.4043968
aoi_34,2.2033634,41.4043324
aoi_34,2.2028699,41.4039945
aoi_34,2.2021403,41.404429
aoi_34,2.2013678,41.4038818
aoi_34,2.2020759,41.403415
aoi_34,2.2017112,41.4030288
aoi_34,2.2014322,41.4028034
aoi_34,2.2008099,41.4032863
aoi_34,2.2004237,41.4031736
aoi_34,2.2001662,41.4034633
aoi_34,2.1995439,41.4029644
aoi_34,2.1988573,41.4034794
aoi_34,2.199265,41.4037691
aoi_34,2.1992221,41.4040106
aoi_34,2.1993937,41.4041232
aoi_34,2.1996083,41.4039945
aoi_34,2.1998014,41.4042359
aoi_34,2.1987929,41.4048314
aoi_35,2.1904985,41.4012136
aoi_35,2.1895543,41.4005859
aoi_35,2.1890393,41.4002157
aoi_35,2.1896831,41.3996524
aoi_35,2.1898333,41.399765
aoi_35,2.1903483,41.3999743
aoi_35,2.1910134,41.3995397
aoi_35,2.1913353,41.3995558
aoi_35,2.1915928,41.399089
aoi_35,2.1915928,41.3988315
aoi_35,2.1912924,41.3984774
aoi_35,2.192022,41.3979462
aoi_35,2.1924296,41.398252
aoi_35,2.1927301,41.3983486
aoi_35,2.1929875,41.3981554
aoi_35,2.1924726,41.3977047
aoi_35,2.1920434,41.3973506
aoi_35,2.1913782,41.3979301
aoi_35,2.1906916,41.3976726
aoi_35,2.1904341,41.3978496
aoi_35,2.1901122,41.3976726
aoi_35,2.1895543,41.3973345
aoi_35,2.1887389,41.3969321
aoi_35,2.188932,41.3966907
aoi_35,2.1886316,41.3966102
aoi_35,2.1882239,41.3962722
aoi_35,2.1875373,41.3957893
aoi_35,2.1879021,41.3955317
aoi_35,2.1877304,41.3953547
aoi_35,2.1880308,41.3951615
aoi_35,2.1877948,41.3950327
aoi_35,2.1881167,41.3946947
aoi_35,2.1876875,41.3943405
aoi_35,2.18846,41.3937128
aoi_35,2.1886316,41.3939381
aoi_35,2.1890393,41.3936806
aoi_35,2.1894685,41.3939703
aoi_35,2.1890179,41.3943084
aoi_35,2.1895329,41.3945176
aoi_35,2.1898118,41.3943566
aoi_35,2.1902195,41.3946303
aoi_35,2.1900693,41.3949522
aoi_35,2.1902195,41.395081
aoi_35,2.190477,41.3949361
aoi_35,2.1903053,41.3947913
aoi_35,2.1904126,41.3945498
aoi_35,2.1898976,41.3943405
aoi_35,2.1906272,41.3937289
aoi_35,2.1907559,41.3938576
aoi_35,2.190992,41.3936645
aoi_35,2.1912495,41.3938576
aoi_35,2.1911636,41.3941474
aoi_35,2.1913568,41.3942601
aoi_35,2.1915928,41.394083
aoi_35,2.1919361,41.3942762
aoi_35,2.1917001,41.3944854
aoi_35,2.192022,41.3946303
aoi_35,2.192258,41.3944693
aoi_35,2.1927515,41.3947269
aoi_35,2.1929232,41.3945337
aoi_35,2.1933523,41.3950649
aoi_35,2.1930519,41.3954351
aoi_35,2.1957127,41.3973184
aoi_35,2.194511,41.3980911
aoi_35,2.1948114,41.3983486
aoi_35,2.1951119,41.398928
aoi_35,2.1953908,41.3993787
aoi_35,2.1951119,41.3995397
aoi_35,2.1947685,41.3991212
aoi_35,2.1938244,41.3998455
aoi_35,2.1934382,41.3996685
aoi_35,2.1926657,41.4000065
aoi_35,2.1924296,41.3998616
aoi_35,2.1922794,41.3999582
aoi_35,2.1926442,41.4001352
aoi_35,2.1923224,41.4005215
aoi_35,2.1916143,41.4008595
aoi_35,2.1912495,41.4006342
aoi_35,2.1904985,41.4012136
aoi_36,2.189962,41.3986383
aoi_36,2.1897045,41.3984452
aoi_36,2.1900049,41.3981232
aoi_36,2.1902195,41.3981554
aoi_36,2.1904341,41.3980911
aoi_36,2.1906487,41.3983164
aoi_36,2.189962,41.3986383
aoi_37,2.1684904,41.394006
aoi_37,2.1681041,41.393668
aoi_37,2.1678466,41.3934909
aoi_37,2.1679968,41.3932655
aoi_37,2.1676321,41.3930885
aoi_37,2.1673746,41.3932172
aoi_37,2.1669883,41.3929436
aoi_37,2.1672244,41.3926538
aoi_37,2.1668167,41.3924446
aoi_37,2.1676535,41.3915914
aoi_37,2.1678466,41.3916558
aoi_37,2.1685976,41.3910924
aoi_37,2.1690697,41.3913982
aoi_37,2.1693058,41.3911889
aoi_37,2.1699066,41.3914626
aoi_37,2.1697349,41.3916397
aoi_37,2.1699924,41.3917846
aoi_37,2.1701641,41.3916558
aoi_37,2.1704216,41.3918168
aoi_37,2.1703572,41.3920421
aoi_37,2.170722,41.392348
aoi_37,2.1699066,41.3928309
aoi_37,2.169928,41.3930402
aoi_37,2.1692628,41.3934104
aoi_37,2.1684904,41.394006
aoi_38,2.1723527,41.3960503
aoi_38,2.1721596,41.395825
aoi_38,2.1723957,41.3956157
aoi_38,2.1726102,41.3957284
aoi_38,2.1725888,41.3959859
aoi_38,2.1723527,41.3960503
aoi_39,2.1616212,41.408527
aoi_39,2.1601621,41.4079637
aoi_39,2.160484,41.4075774
aoi_39,2.1603338,41.4073199
aoi_39,2.1610633,41.4070624
aoi_39,2.1615139,41.4064509
aoi_39,2.1618143,41.4061934
aoi_39,2.1616856,41.4058876
aoi_39,2.1619645,41.4055174
aoi_39,2.1626941,41.4058393
aoi_39,2.1631233,41.4057266
aoi_39,2.1636597,41.4060968
aoi_39,2.1631233,41.4063382
aoi_39,2.162737,41.4064831
aoi_39,2.1620504,41.4071429
aoi_39,2.1618573,41.4074326
aoi_39,2.1618573,41.4076579
aoi_39,2.1614067,41.408012
aoi_39,2.1616427,41.408012
aoi_39,2.1620933,41.407674
aoi_39,2.1623722,41.4078993
aoi_39,2.1616212,41.408527
aoi_40,2.1630304,41.4031221
aoi_40,2.1622579,41.4026553
aoi_40,2.1627729,41.4021564
aoi_40,2.1630948,41.4020759
aoi_40,2.1636312,41.4016574
aoi_40,2.164511,41.4010136
aoi_40,2.1640175,41.4005952
aoi_40,2.1633523,41.4008527
aoi_40,2.163009,41.4005308
aoi_40,2.1628587,41.4003054
aoi_40,2.1636956,41.3997582
aoi_40,2.1650474,41.3988085
aoi_40,2.1647899,41.3985993
aoi_40,2.1653478,41.3982935
aoi_40,2.1658414,41.3982774
aoi_40,2.1667211,41.3988085
aoi_40,2.166292,41.3991626
aoi_40,2.1668713,41.3994846
aoi_40,2.1663993,41.3998065
aoi_40,2.1657341,41.3994363
aoi_40,2.1648972,41.4002089
aoi_40,2.1659272,41.4008527
aoi_40,2.165498,41.4013838
aoi_40,2.1649187,41.4018506
aoi_40,2.1636312,41.4028485
aoi_40,2.1630304,41.4031221
aoi_41,2.1712802,41.4003235
aoi_41,2.1709369,41.4000981
aoi_41,2.1713446,41.3998728
aoi_41,2.1716235,41.4000499
aoi_41,2.1712802,41.4003235
aoi_42,2.1739409,41.3995066
aoi_42,2.1735118,41.3992008
aoi_42,2.1732114,41.3992813
aoi_42,2.1730612,41.399233
aoi_42,2.1732757,41.3990881
aoi_42,2.1730183,41.3989433
aoi_42,2.1729324,41.3986214
aoi_42,2.1725676,41.3984282
aoi_42,2.1728466,41.3981868
aoi_42,2.1731899,41.3979775
aoi_42,2.1730826,41.3978487
aoi_42,2.1737049,41.397398
aoi_42,2.1738766,41.3974785
aoi_42,2.1753357,41.3961586
aoi_42,2.175958,41.3964966
aoi_42,2.1765159,41.3969313
aoi_42,2.176709,41.3968347
aoi_42,2.1775244,41.3973659
aoi_42,2.177224,41.39772
aoi_42,2.1769665,41.3976717
aoi_42,2.1766017,41.3978809
aoi_42,2.1767948,41.3980902
aoi_42,2.1753571,41.3991042
aoi_42,2.1747992,41.3988789
aoi_42,2.1745632,41.3985731
aoi_42,2.1746705,41.3983316
aoi_42,2.1743915,41.3980741
aoi_42,2.1740482,41.3982672
aoi_42,2.1743701,41.3985087
aoi_42,2.1741984,41.3987179
aoi_42,2.1746061,41.3989272
aoi_42,2.1739409,41.3995066
aoi_43,2.1384049,41.3887419
aoi_43,2.1376968,41.3882751
aoi_43,2.1379758,41.3880014
aoi_43,2.1385551,41.3883394
aoi_43,2.1384049,41.3887419
aoi_44,2.0705969,41.356552
aoi_44,2.070039,41.3562299
aoi_44,2.0694811,41.3560205
aoi_44,2.0691378,41.3556984
aoi_44,2.0695241,41.3551185
aoi_44,2.0699103,41.3549575
aoi_44,2.0704897,41.3547964
aoi_44,2.0707472,41.3549736
aoi_44,2.0712621,41.3550541
aoi_44,2.0717557,41.3545065
aoi_44,2.0720775,41.354281
aoi_44,2.0712621,41.3536689
aoi_44,2.0704897,41.3531052
aoi_44,2.0701463,41.352332
aoi_44,2.0702107,41.3515911
aoi_44,2.0698674,41.3511239
aoi_44,2.0703824,41.3510112
aoi_44,2.070833,41.3510273
aoi_44,2.0721848,41.3508823
aoi_44,2.0732792,41.3509306
aoi_44,2.0741804,41.3512528
aoi_44,2.074867,41.3516072
aoi_44,2.0743091,41.3517038
aoi_44,2.0742448,41.3522837
aoi_44,2.0753176,41.3523964
aoi_44,2.0741804,41.3536367
aoi_44,2.0737512,41.3538461
aoi_44,2.0732792,41.354281
aoi_44,2.0728929,41.3547481
aoi_44,2.0723779,41.355183
aoi_44,2.0729358,41.35565
aoi_44,2.0735581,41.3557145
aoi_44,2.0731719,41.3563909
aoi_44,2.0726354,41.3565198
aoi_44,2.0727213,41.3567775
aoi_44,2.0724423,41.3569225
aoi_44,2.0717986,41.3565842
aoi_44,2.0705969,41.356552
aoi_45,2.1407331,41.3859407
aoi_45,2.1404327,41.3857636
aoi_45,2.1401966,41.3858441
aoi_45,2.139982,41.3857636
aoi_45,2.1389521,41.3856992
aoi_45,2.1388019,41.3858602
aoi_45,2.1381796,41.385506
aoi_45,2.1386088,41.3849587
aoi_45,2.1391452,41.3844596
aoi_45,2.1392739,41.3842342
aoi_45,2.1396173,41.3840732
aoi_45,2.1393812,41.3839605
aoi_45,2.1396816,41.3838317
aoi_45,2.1400035,41.3838156
aoi_45,2.1403897,41.3833648
aoi_45,2.1404756,41.3828013
aoi_45,2.1410549,41.3829784
aoi_45,2.1413983,41.3831716
aoi_45,2.1416343,41.3829784
aoi_45,2.1420634,41.3832521
aoi_45,2.1416128,41.3837673
aoi_45,2.1413339,41.3836385
aoi_45,2.1412266,41.3838317
aoi_45,2.1416343,41.3841215
aoi_45,2.1418059,41.3837029
aoi_45,2.1421493,41.3837673
aoi_45,2.1426857,41.3833165
aoi_45,2.1427501,41.3837512
aoi_45,2.1432651,41.3837673
aoi_45,2.1436513,41.384041
aoi_45,2.1438873,41.3840249
aoi_45,2.1441019,41.3842181
aoi_45,2.1441877,41.3845562
aoi_45,2.1448529,41.3849265
aoi_45,2.1444882,41.3851841
aoi_45,2.1441019,41.385007
aoi_45,2.1437371,41.3853129
aoi_45,2.1439517,41.3854416
aoi_45,2.1432222,41.3859729
aoi_45,2.1428359,41.3857636
aoi_45,2.1428574,41.385506
aoi_45,2.1425355,41.385506
aoi_45,2.1423424,41.3857797
aoi_45,2.1419776,41.385667
aoi_45,2.1417201,41.385506
aoi_45,2.1412266,41.3854416
aoi_45,2.1407331,41.3859407
aoi_46,2.1357871,41.3840973
aoi_46,2.1359158,41.3838559
aoi_46,2.1357656,41.3837754
aoi_46,2.1358944,41.3835983
aoi_46,2.1360446,41.3835339
aoi_46,2.1363664,41.3832924
aoi_46,2.1365381,41.3834534
aoi_46,2.1374393,41.3820527
aoi_46,2.1377612,41.3822459
aoi_46,2.1378899,41.3821171
aoi_46,2.1384907,41.3824069
aoi_46,2.1390057,41.3826806
aoi_46,2.1391988,41.3825035
aoi_46,2.1387697,41.3823103
aoi_46,2.1389413,41.3820366
aoi_46,2.1387268,41.3820044
aoi_46,2.1385766,41.3823103
aoi_46,2.1380187,41.3821171
aoi_46,2.1374608,41.3819078
aoi_46,2.1382762,41.3809257
aoi_46,2.1384049,41.3807485
aoi_46,2.1387268,41.3808291
aoi_46,2.1389199,41.3804909
aoi_46,2.1394349,41.380507
aoi_46,2.1399069,41.3807002
aoi_46,2.139864,41.3809901
aoi_46,2.1396065,41.3812316
aoi_46,2.1406365,41.3815858
aoi_46,2.1405078,41.3819078
aoi_46,2.1410013,41.382101
aoi_46,2.1404863,41.3826323
aoi_46,2.1401001,41.3832119
aoi_46,2.1398426,41.3830831
aoi_46,2.1392418,41.3836627
aoi_46,2.1388555,41.3835339
aoi_46,2.1387268,41.3836627
aoi_46,2.1391559,41.3838237
aoi_46,2.1388341,41.3841778
aoi_46,2.138598,41.3841134
aoi_46,2.1383191,41.384532
aoi_46,2.1375466,41.3841778
aoi_46,2.137332,41.3841295
aoi_46,2.137096,41.384049
aoi_46,2.1371174,41.383872
aoi_46,2.1369029,41.3843066
aoi_46,2.1364308,41.3842261
aoi_46,2.1357871,41.3840973
aoi_47,2.2233695,41.4615637
aoi_47,2.2228116,41.4611135
aoi_47,2.2231979,41.4609044
aoi_47,2.2183055,41.4568681
aoi_47,2.2186703,41.4566108
aoi_47,2.219078,41.4569485
aoi_47,2.2207088,41.4559997
aoi_47,2.2209877,41.4557423
aoi_47,2.2213096,41.4555172
aoi_47,2.2216744,41.4557584
aoi_47,2.2219748,41.4553885
aoi_47,2.2221894,41.4556459
aoi_47,2.2221679,41.4558388
aoi_47,2.221846,41.4559032
aoi_47,2.2220821,41.4561605
aoi_47,2.2220606,41.4563374
aoi_47,2.2215027,41.456466
aoi_47,2.2213954,41.4567394
aoi_47,2.2213954,41.4569967
aoi_47,2.2216529,41.4568359
aoi_47,2.2222108,41.4567394
aoi_47,2.2232408,41.4572379
aoi_47,2.2238201,41.4576721
aoi_47,2.2235412,41.4578169
aoi_47,2.2239274,41.4581546
aoi_47,2.2230048,41.4585727
aoi_47,2.2235197,41.4589265
aoi_47,2.2238845,41.4587335
aoi_47,2.2247428,41.4594411
aoi_47,2.2245068,41.4596662
aoi_47,2.2249359,41.4600361
aoi_47,2.2253007,41.4599556
aoi_47,2.225687,41.4604863
aoi_47,2.2252363,41.4607436
aoi_47,2.2249789,41.4609366
aoi_47,2.2247428,41.4610652
aoi_47,2.224378,41.4611617
aoi_47,2.2250647,41.4611456
aoi_47,2.2249359,41.4613225
aoi_47,2.2233695,41.4615637
aoi_48,2.1561185,41.405125
aoi_48,2.1545091,41.4041272
aoi_48,2.1545735,41.403934
aoi_48,2.1543589,41.4038375
aoi_48,2.1541444,41.4039019
aoi_48,2.1540371,41.4037087
aoi_48,2.1541229,41.4034995
aoi_48,2.1536079,41.4033385
aoi_48,2.1528784,41.4030006
aoi_48,2.1528998,41.4031937
aoi_48,2.1530715,41.4032903
aoi_48,2.1524278,41.4041433
aoi_48,2.1514407,41.4037087
aoi_48,2.151548,41.4034029
aoi_48,2.1517411,41.4033224
aoi_48,2.1518913,41.4030649
aoi_48,2.1513978,41.4029201
aoi_48,2.1517411,41.4024694
aoi_48,2.1519986,41.4023407
aoi_48,2.1521703,41.4019544
aoi_48,2.1524278,41.4017773
aoi_48,2.1532002,41.4011335
aoi_48,2.153565,41.400876
aoi_48,2.1533719,41.4006185
aoi_48,2.1527067,41.4002322
aoi_48,2.1524921,41.4002966
aoi_48,2.1523205,41.4001034
aoi_48,2.1519771,41.3999907
aoi_48,2.1536294,41.3982524
aoi_48,2.1539727,41.3984133
aoi_48,2.1549598,41.3981236
aoi_48,2.155346,41.3981075
aoi_48,2.1555606,41.398526
aoi_48,2.1559468,41.3987353
aoi_48,2.155861,41.3988962
aoi_48,2.1560326,41.3989284
aoi_48,2.156333,41.3985904
aoi_48,2.1562043,41.3984294
aoi_48,2.1565262,41.3981719
aoi_48,2.1568051,41.3982363
aoi_48,2.1571914,41.3984455
aoi_48,2.1575776,41.3987031
aoi_48,2.1579209,41.3986226
aoi_48,2.1581784,41.3988801
aoi_48,2.1585217,41.3986226
aoi_48,2.1588651,41.3987836
aoi_48,2.1593157,41.3984455
aoi_48,2.1591225,41.398349
aoi_48,2.1587792,41.3982363
aoi_48,2.1583715,41.3984616
aoi_48,2.1579853,41.3983651
aoi_48,2.1576634,41.3981558
aoi_48,2.1578351,41.3979144
aoi_48,2.1581784,41.3978339
aoi_48,2.1585217,41.3975763
aoi_48,2.1588436,41.3973027
aoi_48,2.1591655,41.397351
aoi_48,2.1594659,41.3976568
aoi_48,2.159659,41.3975763
aoi_48,2.1595302,41.3974154
aoi_48,2.1596375,41.3972866
aoi_48,2.1595088,41.3971578
aoi_48,2.1597448,41.3969808
aoi_48,2.1598736,41.3968037
aoi_48,2.1618048,41.3972705
aoi_48,2.16144,41.3975602
aoi_48,2.1617833,41.3978661
aoi_48,2.1622983,41.3974798
aoi_48,2.1627489,41.3976729
aoi_48,2.1630064,41.3975763
aoi_48,2.1634355,41.3979466
aoi_48,2.1630922,41.398188
aoi_48,2.1622983,41.3986387
aoi_48,2.161912,41.3989123
aoi_48,2.1616116,41.3987514
aoi_48,2.1612898,41.3991859
aoi_48,2.1610752,41.3994435
aoi_48,2.1599809,41.4003126
aoi_48,2.1601525,41.4006346
aoi_48,2.1601525,41.4008921
aoi_48,2.1595946,41.4013428
aoi_48,2.1592298,41.4011013
aoi_48,2.1581355,41.4018256
aoi_48,2.158393,41.4019705
aoi_48,2.158908,41.4015359
aoi_48,2.1591225,41.4017129
aoi_48,2.1592727,41.4015359
aoi_48,2.1591011,41.401391
aoi_48,2.1593371,41.4012784
aoi_48,2.1595302,41.4014071
aoi_48,2.15938,41.4016164
aoi_48,2.1600881,41.402067
aoi_48,2.1602813,41.4018417
aoi_48,2.1610323,41.4022441
aoi_48,2.16144,41.4026304
aoi_48,2.1608606,41.4031776
aoi_48,2.1604958,41.4030006
aoi_48,2.1598092,41.4036926
aoi_48,2.15938,41.4035156
aoi_48,2.1585861,41.4042398
aoi_48,2.1575347,41.4053182
aoi_48,2.1566335,41.4047227
aoi_48,2.1561185,41.405125
aoi_49,2.163221,41.3990513
aoi_49,2.1628562,41.3987777
aoi_49,2.1632639,41.3983753
aoi_49,2.1637145,41.3986489
aoi_49,2.163221,41.3990513
aoi_50,2.1474408,41.4010758
aoi_50,2.1471833,41.4009148
aoi_50,2.1474408,41.4006412
aoi_50,2.1477841,41.4008987
aoi_50,2.1474408,41.4010758
aoi_51,2.159624,41.384693
aoi_51,2.1591949,41.3844354
aoi_51,2.1594309,41.3841779
aoi_51,2.1598815,41.3837915
aoi_51,2.1601819,41.3837271
aoi_51,2.1605681,41.3840169
aoi_51,2.159624,41.384693
aoi_52,2.1625208,41.3859327
aoi_52,2.162156,41.3856268
aoi_52,2.1625208,41.3853692
aoi_52,2.162907,41.3856751
aoi_52,2.1625208,41.3859327
aoi_53,2.1653283,41.3853959
aoi_53,2.1653069,41.3851222
aoi_53,2.1656073,41.3851061
aoi_53,2.1655429,41.3845748
aoi_53,2.1661652,41.3844782
aoi_53,2.16653,41.3841885
aoi_53,2.1671093,41.3848807
aoi_53,2.1671523,41.3853154
aoi_53,2.1653283,41.3853959
aoi_54,2.1681178,41.3850739
aoi_54,2.1681608,41.3848485
aoi_54,2.1685685,41.3848968
aoi_54,2.1683753,41.3851866
aoi_54,2.1681178,41.3850739
aoi_55,2.1689762,41.3851061
aoi_55,2.1690834,41.3846714
aoi_55,2.168547,41.3844299
aoi_55,2.168783,41.3842529
aoi_55,2.1690834,41.3844139
aoi_55,2.1693838,41.384108
aoi_55,2.1691264,41.383947
aoi_55,2.1694911,41.383786
aoi_55,2.1692551,41.3836894
aoi_55,2.1696199,41.3834479
aoi_55,2.1701992,41.383625
aoi_55,2.1700276,41.3838343
aoi_55,2.1707357,41.3841241
aoi_55,2.1707786,41.3843495
aoi_55,2.1712721,41.3844139
aoi_55,2.1705426,41.3850578
aoi_55,2.170092,41.3850256
aoi_55,2.1689762,41.3851061
aoi_56,2.1679278,41.3899702
aoi_56,2.1685286,41.3903727
aoi_56,2.1682067,41.3906142
aoi_56,2.1676488,41.3901956
aoi_56,2.1679278,41.3899702
aoi_57,2.1729489,41.3909844
aoi_57,2.1726699,41.390759
aoi_57,2.1729703,41.3904854
aoi_57,2.1732922,41.3906785
aoi_57,2.1729489,41.3909844
aoi_58,2.1647189,41.38369
aoi_58,2.1643756,41.3833519
aoi_58,2.1660278,41.3817419
aoi_58,2.1667359,41.3823376
aoi_58,2.1655772,41.3834485
aoi_58,2.1647189,41.38369
aoi_59,2.164633,41.3825276
aoi_59,2.1647832,41.3823183
aoi_59,2.1650193,41.382431
aoi_59,2.1648047,41.3826242
aoi_59,2.164633,41.3825276
aoi_60,2.1573374,41.3798711
aoi_60,2.1571872,41.3797906
aoi_60,2.1575949,41.3795491
aoi_60,2.1579597,41.3797906
aoi_60,2.1575735,41.3800321
aoi_60,2.1573374,41.3798711
aoi_61,2.1489689,41.3766992
aoi_61,2.1487973,41.3765865
aoi_61,2.1486471,41.3764254
aoi_61,2.1486471,41.3762161
aoi_61,2.1487758,41.3760229
aoi_61,2.1489904,41.3758458
aoi_61,2.1493766,41.3757814
aoi_61,2.14972,41.3758941
aoi_61,2.1498916,41.3760229
aoi_61,2.1499775,41.3762322
aoi_61,2.1499989,41.376361
aoi_61,2.1498916,41.3765865
aoi_61,2.1497629,41.3766992
aoi_61,2.1495054,41.3768119
aoi_61,2.149205,41.3768119
aoi_61,2.1489689,41.3766992
aoi_62,2.0757955,41.3650501
aoi_62,2.0752376,41.3644703
aoi_62,2.0740574,41.3632142
aoi_62,2.0750659,41.3626988
aoi_62,2.0741647,41.3617808
aoi_62,2.0737784,41.3613782
aoi_62,2.0735424,41.3608467
aoi_62,2.072491,41.3609273
aoi_62,2.0722979,41.360267
aoi_62,2.0721477,41.3594778
aoi_62,2.0718687,41.3595905
aoi_62,2.071461,41.359365
aoi_62,2.0710319,41.3591235
aoi_62,2.0718043,41.3583826
aoi_62,2.0722335,41.358592
aoi_62,2.0740145,41.356772
aoi_62,2.0772331,41.3582698
